1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1360,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1360,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
4080,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10880,11220,11560,11900,11900,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10880,10880,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10540,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10540,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7480,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7480,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7480,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,680,1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7480,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9520,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,9860,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1020,1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7480,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,8840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8500,8840,9180,9520,9860,10200,10540,10540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2040,2380,2720,3060,3400,3740,4080,4420,4760,5100,5440,5780,6120,6460,6800,7140,7480,7820,8160,8160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
